atco_code,line,direction,operator,destination,best_departure_estimate,source,datetime,temperature,humidity,pressure,wind_speed,weather_description,latitude,longitude
0100BRP90310,A1,Bristol Bus Station,FBRI,,00:46,tnds,2024-12-12 00:46:00,7.74,84,1026,5.14,broken clouds,51.5074,-0.1278
0100BRP90312,A1,Bristol Bus Station,FBRI,,00:48,tnds,2024-12-12 00:48:00,7.74,84,1026,5.14,broken clouds,51.5074,-0.1278
0100BRP90312,A1,"Bristol Airport, Airport Terminal",FBRI,,00:55,tnds,2024-12-12 00:55:00,7.74,84,1026,5.14,broken clouds,51.5074,-0.1278
0100BRP90312,A1,Bristol Bus Station,FBRI,,23:25,tnds,2024-12-12 23:25:00,7.74,84,1026,5.14,broken clouds,51.5074,-0.1278
0100BRP90312,A1,"Bristol Airport, Airport Terminal",FBRI,,23:26,tnds,2024-12-12 23:26:00,7.74,84,1026,5.14,broken clouds,51.5074,-0.1278
0100BRP90310,A1,Bristol Bus Station,FBRI,,23:52,tnds,2024-12-12 23:52:00,7.74,84,1026,5.14,broken clouds,51.5074,-0.1278
0100BRP90312,A1,Bristol Bus Station,FBRI,,23:55,tnds,2024-12-12 23:55:00,7.74,84,1026,5.14,broken clouds,51.5074,-0.1278
0100BRP90312,A1,"Bristol Airport, Airport Terminal",FBRI,,23:56,tnds,2024-12-12 23:56:00,7.74,84,1026,5.14,broken clouds,51.5074,-0.1278
